Scientific name,Common name,"IUCN Red List(2017)Category","IUCN RedList (2018)Category","Reason forchange","Red Listversion"
Nautilothelphusa zimmeri,Malili Flat Crab,VU,EN,N,2018-2
Parathelphusa ferruginea,,LC,EN,N,2018-2
Parathelphusa pantherina,Matano Leopard Crab,VU,EN,N,2018-2
Potamonautes choloensis,,VU,LC,N,2018-1
Potamonautes montivagus,,VU,LC,N,2018-1
Syntripsa flavichela,Towuti Molluscivore Crab,LC,EN,N,2018-2
Syntripsa matannensis,Matano Molluscivore Crab,LC,EN,N,2018-2
"",,,,,
PLANTS,,,,,
Acacia anegadensis,Pokemeboy,CR,EN,N,2018-1
Acacia prasinata,,VU,EN,N,2018-2
Acacia pseudonigrescens,,VU,CR,N,2018-2
Acacia venosa,,VU,EN,N,2018-2
Acer duplicatoserratum,,VU,LC,N,2018-1
Acer undulatum,,LR/nt,CR,N,2018-1
Aeranthes carnosa,,VU,DD,N,2018-1
Aeranthes tropophila,,VU,EN,N,2018-2
Aextoxicon punctatum,Teque Muerto,DD,LC,N,2018-2
Allium parciflorum,,DD,LC,N,2018-1
Allium pendulinum,Italian Garlic,DD,LC,N,2018-1
Allium scaberrimum,,DD,VU,N,2018-1
Amaranthus brownii,,CR,EX,G,2018-2
Angraecopsis tridens,,VU,NT,N,2018-1
Angraecum pinifolium,,CR,EN,N,2018-1
Apterosperma oblata,,VU,CR,G,2018-1
Aquilaria malaccensis,Agarwood,VU,CR,G,2018-1
Aquilaria microcarpa,,VU,EN,G,2018-1
Artemisia molinieri,Molinier's Wormwood,VU,EN,N,2018-1
Asteropeia micraster,,EN,VU,N,2018-1
Baudouinia sollyaeformis,,EN,VU,N,2018-2
Betula tianschanica,,EN,DD,N,2018-1
Boswellia ogadensis,,VU,CR,N,2018-2
Boswellia pirottae,,LR/nt,VU,G,2018-2
Bulbophyllum hamelinii,,NT,VU,N,2018-1
Bulbophyllum jaapii,,VU,CR,G,2018-1
Bulbophyllum lizae,,LC,EN,N,2018-1
Bulbophyllum zaratananae,,CR(PE),EN,N,2018-1
Bulnesia sarmientoi,,LR/cd,EN,N,2018-2
Camellia euphlebia,,VU,EN,N,2018-1
Camellia fleuryi,,VU,EN,N,2018-1
Camellia pleurocarpa,,VU,DD,N,2018-1
Camellia pubipetala,,VU,EN,N,2018-1
Camellia reticulata,,VU,DD,N,2018-1
Carthamus balearicus,Gatosa,VU,NT,G,2018-1
Caryocar costaricense,Plomillo,VU,EN,N,2018-1
Cedrela fissilis,Cedro Misionero,EN,VU,N,2018-1
Cenchrus agrimonioides,,CR,EN,G,2018-2
Cephalanthera cucullata,,EN,VU,N,2018-1
Cinnamomum chemungianum,,EN,CR,N,2018-1
Coffea fadenii,,VU,EN,N,2018-1
Coffea mongensis,,VU,EN,N,2018-2
Coffea pocsii,,VU,EN,N,2018-2
Cola cecidiifolia,,CR,EN,N,2018-2
Cola hypochrysea,,VU,EN,N,2018-2
Cola lukei,,EN,CR,N,2018-2
Cola mossambicensis,Large-Leaved Cola,VU,NT,N,2018-2
Cola porphyrantha,,EN,CR,G,2018-2
Cola suboppositifolia,,VU,EN,N,2018-2
Commiphora guidottii,,LR/nt,VU,N,2018-2
Commiphora monoica,,VU,CR,N,2018-2
Convolvulus durandoi,Liseron de Durando,CR,NT,N,2018-2
Cordeauxia edulis,,VU,EN,N,2018-2
Corylus chinensis,Chinese Hazlenut,EN,LC,N,2018-1
Corylus maxima,Filbert,LC,DD,N,2018-2
Coussarea mexicana,,VU,EN,G,2018-2
Crotalaria exaltata,,LR/nt,LC,N,2018-2
Cussonia ostinii,,LR/nt,VU,N,2018-2
Disa katangensis,,LC,DD,N,2018-2
Disa nyikensis,,LC,DD,N,2018-2
Dombeya aethiopica,,LR/nt,LC,N,2018-2
Erythrophysa septentrionalis,,LR/nt,EN,N,2018-2
Eucommia ulmoides,,LR/nt,VU,N,2018-2
Eugenia koolauensis,,EN,CR,G,2018-2
Euphorbia cussonioides,,VU,CR,N,2018-2
Euphorbia kuwaleana,,EN,CR,G,2018-2
Euphorbia mandravioky,,EN,VU,N,2018-2
Euphorbia uniglans,,VU,EN,N,2018-2
Firmiana major,,EW,EN,N,2018-1
Fraxinus sogdiana,,NT,LC,N,2018-1
Gluta papuana,,VU,LC,N,2018-2
Gonystylus bancanus,,VU,CR,G,2018-1
Gonystylus macrophyllus,,VU,LC,N,2018-1
Guibourtia sousae,,DD,CR,N,2018-2
Hopea glabrifolia,,DD,NT,N,2018-1
Hopea hainanensis,,CR,EN,N,2018-1
Hopea parviflora,Malabar Ironwood,EN,LC,N,2018-1
Hopea quisumbingiana,,CR,EN,N,2018-1
Hopea ultima,,DD,NT,N,2018-1
Hypericum gnidiifolium,,VU,CR(PE),N,2018-2
Indigofera rothii,,VU,EN,N,2018-2
Inversodicraea abbayesii,,DD,CR(PE),N,2018-1
Juncus valvatus,Jonc Faux,NT,DD,N,2018-2
Lemurella virescens,,NT,VU,N,2018-1
Leptolaena delphinensis,,CR,VU,N,2018-1
Leptolaena pauciflora,,EN,LC,N,2018-1
Livistona carinensis,Bankoualé Palm,VU,EN,G,2018-1
Lovoa trichilioides,African Walnut,VU,LC,N,2018-1
Machaonia woodburyana,,CR,EN,N,2018-1
Madhuca neriifolia,Illipe Butter Tree,EN,LC,N,2018-1
Manilkara gonavensis,,CR,CR(PE),N,2018-1
Metastelma anegadense,Wire Wist,CR,EN,N,2018-1
Millettia taolanaroensis,,EN,VU,N,2018-1
Nepenthes albomarginata,,LR/cd,LC,N,2018-1
Nepenthes angasanensis,,LR/cd,LC,N,2018-1
Nepenthes bellii,,EN,LC,N,2018-1
Nepenthes bongso,,VU,LC,N,2018-1
Nepenthes densiflora,,LR/cd,LC,N,2018-1
Nepenthes diatas,,LR/cd,LC,N,2018-1
Nepenthes eymae,,VU,LC,N,2018-1
Nepenthes faizaliana,,VU,LC,N,2018-1
Nepenthes fusca,,VU,LC,N,2018-1
Nepenthes glabrata,,VU,LC,N,2018-1
Nepenthes gracillima,,EN,LC,N,2018-1
Nepenthes hamata,,VU,LC,N,2018-1
Nepenthes hirsuta,,LR/cd,LC,N,2018-1
Nepenthes inermis,,VU,LC,N,2018-1
Nepenthes insignis,,VU,LC,N,2018-1
Nepenthes macfarlanei,,VU,LC,N,2018-1
Nepenthes macrovulgaris,,VU,LC,N,2018-1
Nepenthes madagascariensis,,VU,LC,N,2018-1
Nepenthes mapuluensis,,LR/nt,EN,G,2018-1
Nepenthes muluensis,,VU,LC,N,2018-1
Nepenthes murudensis,,EN,LC,N,2018-1
Nepenthes ovata,,VU,LC,N,2018-1
Nepenthes pervillei,,VU,LC,N,2018-1
Nepenthes sanguinea,,LR/cd,LC,N,2018-1
Nepenthes singalana,,VU,LC,N,2018-1
Nepenthes spathulata,,VU,LC,N,2018-1
Nepenthes tomoriana,,VU,LC,N,2018-1
Nepenthes veitchii,,LR/nt,LC,N,2018-1
Nepenthes ventricosa,,LR/nt,LC,N,2018-1
Nepenthes villosa,,VU,LC,N,2018-1
Nothofagus baumanniae,,LR/cd,EN,N,2018-1
Nothofagus discoidea,,VU,EN,N,2018-1
Nothofagus stylosa,,VU,CR,N,2018-1
Nothofagus womersleyi,,EN,CR,N,2018-2
Oeonia brauniana,,LC,VU,N,2018-1
Ossiculum aurantiacum,,CR,EN,N,2018-1
Palaquium maingayi,,LR/lc,VU,G,2018-2
Pinguicula mundi,Atrapamoscas,VU,LC,N,2018-1
Polyscias kikuyuensis,Parasol Tree,VU,NT,N,2018-2
Polyspora hirtella,,VU,DD,N,2018-1
Polyspora maingayi,,VU,LC,N,2018-1
Polyspora multinervis,,VU,LC,N,2018-1
Polyspora scortechinii,,VU,CR,N,2018-1
Polyspora taipingensis,,VU,NT,N,2018-1
Premna maxima,,VU,EN,N,2018-1
Pseudarrhenatherum pallens,,EN,VU,N,2018-1
Psychotria crassipetala,,VU,EN,N,2018-2
Psychotria petitii,,VU,EN,G,2018-2
Pterocarpus angolensis,Bloodwood Tree,LR/nt,LC,N,2018-1
Pterocarpus dalbergioides,East Indian Mahogany,DD,VU,N,2018-1
Pterocarpus indicus,Burmese Rosewood,VU,EN,N,2018-2
Pterocarpus santalinus,Red Sandalwood,EN,NT,N,2018-1
Pyrenaria pahangensis,,LR/cd,DD,N,2018-1
Quercus benthamii,,VU,NT,N,2018-2
Quercus bumelioides,Roble Blanco,VU,LC,N,2018-2
Quercus costaricensis,Roble Negro,VU,NT,N,2018-2
Quercus deliquescens,,VU,DD,N,2018-1
Quercus germana,,VU,LC,N,2018-2
Quercus hintonii,Encino prieto,CR,EN,N,2018-1
Quercus hypoxantha,,DD,LC,N,2018-2
Quercus invaginata,,DD,LC,N,2018-2
Quercus subspathulata,,VU,LC,N,2018-2
Quercus uxoris,,VU,LC,N,2018-2
Quercus xalapensis,,VU,LC,N,2018-2
Raphia palma-pinus,Raphia Palm,DD,NT,N,2018-2
Raphia regalis,Raphia Palm,VU,LC,N,2018-2
Raphia sudanica,Raphia,DD,NT,N,2018-2
Scilla litardierei,Dalmatian Scilla,DD,NT,N,2018-2
Sclerocarya gillettii,,VU,EN,G,2018-2
Sobennikoffia poissoniana,,VU,EN,N,2018-1
Stonesia fascicularis,,DD,CR,N,2018-1
Stonesia gracilis,,DD,CR,N,2018-1
Synsepalum subverticillatum,,EN,VU,N,2018-2
Syringa josikaea,Hungarian Lilac,DD,EN,N,2018-1
Tephrosia pinifolia,,DD,CR,N,2018-1
Terminalia hecistocarpa,,VU,DD,N,2018-2
Varronia rupicola,,CR,EN,N,2018-1
Vatica bantamensis,,EN,CR,G,2018-1
Vitex keniensis,Meru Oak,VU,EN,N,2018-2
Wikstroemia skottsbergiana,Skottsberg's Wikstroemia,EX,CR(PE),N,2018-2
Zelkova carpinifolia,Caucasian Zelkova,LR/nt,VU,N,2018-2
